Date,headline,ticker,sentiment_score,keyword_frequency
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-27,"<b>Microsoft</b> is still paying for its mobile mistakes 10 years later,x<b>Microsoft</b> Azure introduces Radius, an open-source development platform for multi-cloud computing,<b>Microsoft</b> Edge now wants to know why you&#39;re leaving, temptation to say &#39;it&#39;s not you it&#39;s me&#39; increases,<b>Microsoft</b>&#39;s AI boost helped cloud business outpace rivals Amazon and Google in latest quarter,The generative AI hype hasn&#39;t translated to cloud sales yet, as customers don&#39;t know if they should jump in. <b>Microsoft</b> is the one exception.,<b>Microsoft</b> jumped headfirst into the AI race. Now it&#39;s cashing in.",MSFT,0.42154350876808167,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
2023-10-26,<b>Microsoft</b> Replaces Longtime CMO as it Enters 'New Era of AI',MSFT,0.9066522717475891,"{"Investment banking": 0, "brokerage": 3, "wealth management": 0, "financial services": 0, "global financials": 0, "Cryptocurrency": 4, "digital assets": 6, "blockchain": 0, "Bitcoin": 0, "Ethereum": 0, "crypto exchange": 0, "cryptocurrency market": 0, "Streaming": 20, "content creation": 0, "original series": 0, "movies": 3, "OTT platform": 0, "international growth": 0, "subscriber count": 0, "Shipbuilding": 0, "defense": 10, "military": 0, "naval ships": 0, "infrastructure": 18, "defense contracts": 0, "Aerospace": 0, "technology": 108, "communication systems": 0, "aviation": 4, "aircraft maintenance": 0, "repair": 5, "overhaul services": 0, "airline industry": 0, "German aviation": 0, "cybersecurity": 35, "military contracts": 0, "missile defense system": 0, "Banking": 5, "asset management": 0, "global banking": 0, "finance": 291, "investment services": 0, "Wall Street": 7, "hedge funds": 0, "Athletic apparel": 0, "retail": 12, "yoga wear": 0, "fitness": 19, "lifestyle brand": 0, "athleisure trend": 0, "war": 324}"
